Country Name;Indicator Name;Indicator Code;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013
Isle of Man;Pupil-teacher ratio in lower secondary education (headcount basis);UIS.PTRHC.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Pupil-teacher ratio in primary education (headcount basis);SE.PRM.ENRL.TC.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Pupil-teacher ratio in tertiary education (headcount basis);UIS.PTRHC.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Teachers in lower secondary education, both sexes (number);UIS.T.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Teachers in primary education, both sexes (number);SE.PRM.TCHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Teachers in secondary education, both sexes (number);SE.SEC.TCHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Teachers in tertiary education programmes, both sexes (number);SE.TER.TCHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Teachers in upper secondary education, both sexes (number);UIS.T.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Unemployment, female (% of female labor force);SL.UEM.TOTL.FE.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Unemployment, male (% of male labor force);SL.UEM.TOTL.MA.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Unemployment, total (% of total labor force);SL.UEM.TOTL.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Youth illiterate population, 15-24 years, both sexes (number);UIS.LP.AG15T24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Isle of Man;Youth literacy rate, population 15-24 years, both sexes (%);SE.ADT.1524.LT.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;All staff compensation as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;All staff compensation as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNS;67.4994964599609;67.797752380371;68.6071090698242;65.3148727416992;66.3774566650391;69.3276596069335;68.52938842773439;67.8367080688477;75.324577331543;73.1391830444335;73.5603103637695;75.0455627441406;75.8152236938477;75.382080078125;73.4252166748047
Israel;All staff compensation as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNS;67.81223297119139;68.6442184448242;69.6180419921875;67.1396865844727;67.6069183349609;70.5770797729492;68.75100708007811;68.56192016601561;74.560417175293;73.39610290527341;73.2442321777344;72.9277114868164;73.6083221435547;75.091941833496;74.163719177246
Israel;All staff compensation as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNS;72.6124801635742;74.2078475952148;76.9121780395508;73.5949325561523;74.0665817260742;75.9743270874023;74.6984176635742;75.6288833618164;81.2429885864258;81.4683837890625;80.2171096801758;79.21240234375;79.1725692749023;80.03428649902341;80.2373580932617
Israel;All staff compensation as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNS;55.8139495849609;51.9802017211914;39.920158386230504;53.5714302062988;54.7169799804688;58.035709381103494;58.1661911010742;52.0249214172363;61.0;56.0;61.204010009765604;65.4275131225585;50.160770416259794;73.70892333984379;57.0469818115234
Israel;All staff compensation as % of total expenditure in upper secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Capital expenditure as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Capital expenditure as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNCAP;11.1387596130371;10.593099594116199;9.901510238647461;9.96537971496582;10.0077295303345;9.3021297454834;7.91104984283447;7.75474977493286;7.916729927062991;9.719380378723141;9.801839828491211;9.8519401550293;9.5365104675293;10.8160400390625;0.0
Israel;Capital expenditure as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNCAP;8.67331981658936;8.109959602355959;7.54540014266968;7.5460500717163095;7.593679904937741;7.16406011581421;6.13139009475708;6.04519987106323;6.49224996566772;7.70801019668579;7.86653995513916;8.379590034484862;8.38169002532959;0.0;9.63483047485352
Israel;Capital expenditure as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNCAP;8.57194042205811;7.92972993850708;7.25527000427246;7.375720024108889;7.2339801788330105;7.01205015182495;5.89064979553223;6.007689952850339;6.887710094451901;7.65313005447388;8.37022972106934;9.33041000366211;9.73064041137695;10.4914302825928;0.0
Israel;Capital expenditure as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNCAP;10.0;9.15841960906982;7.18562984466553;7.98319005966187;9.70349979400635;11.3095197677612;12.320919990539599;10.280369758606;9.666669845581051;12.3333301544189;13.3779296875;18.215610504150398;16.3987102508545;14.7887296676636;0.0
Israel;Capital expenditure as % of total expenditure in upper-secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNCAP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Current expenditure other than staff compensation as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Current expenditure other than staff compensation as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNNONS;21.361740112304698;21.6091499328613;21.491380691528303;24.719749450683604;23.6148109436035;21.370210647583;23.559560775756804;24.408540725707997;16.758689880371097;17.1414394378662;16.6378498077393;15.1025104522705;14.6482801437378;13.80189037323;0.0
Israel;Current expenditure other than staff compensation as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNNONS;23.514450073242198;23.2458095550537;22.8365592956543;25.314250946044897;24.7994003295898;22.2588596343994;25.117599487304698;25.392879486084;18.947330474853498;18.8958892822266;18.889230728149396;18.692699432373;18.0100002288818;0.0;16.2014503479004
Israel;Current expenditure other than staff compensation as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNNONS;18.815580368042;17.862419128418;15.832550048828098;19.0293598175049;18.6994400024414;17.0136203765869;19.410940170288104;18.3634204864502;11.869290351867699;10.8784799575806;11.4126596450806;11.4571895599365;11.096790313720698;9.474289894104;0.0
Israel;Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNNONS;34.1860504150391;38.8613891601563;52.89421081542971;38.445381164550795;35.5795097351074;30.654760360717802;29.5128898620605;37.6946983337402;29.3333301544189;31.6666698455811;25.4180603027344;16.3568801879883;33.4405097961426;11.502349853515598;0.0
Israel;Current expenditure other than staff compensation as % of total expenditure in upper secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNNONS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Elderly illiterate population, 65+ years, both sexes (number);UIS.LP.AG65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Elderly literacy rate, population 65+ years, both sexes (%);UIS.LR.AG65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Enrolment in lower secondary education, both sexes (number);UIS.E.2;299365.0;305200.0;307608.0;311639.0;314645.0;313441.0;317436.0;320402.0;322460.0;324601.0;327872.0;366934.0;376594.0;384524.0;393229.0
Israel;Enrolment in lower secondary education, private institutions, both sexes (number);UIS.E.2.PR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56257.0;61177.0;61954.0;64554.0
Israel;Enrolment in lower secondary education, public institutions, both sexes (number);UIS.E.2.PU;299365.0;305200.0;307608.0;311639.0;314645.0;313441.0;317436.0;320402.0;322460.0;324601.0;327872.0;310677.0;315417.0;322570.0;328675.0
Israel;Enrolment in primary education, both sexes (number);SE.PRM.ENRL;662329.0;676676.0;684986.0;693567.0;702128.0;714410.0;721999.0;736255.0;757809.0;769328.0;786094.0;807424.0;821481.0;842079.0;848721.0
Israel;Enrolment in primary education, private institutions, both sexes (number);UIS.E.1.PR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;174764.0;183133.0;191722.0;194141.0
Israel;Enrolment in primary education, public institutions, both sexes (number);UIS.E.1.PU;662329.0;676676.0;684986.0;693567.0;702128.0;714410.0;721999.0;736255.0;757809.0;769328.0;786094.0;632660.0;638348.0;650357.0;654580.0
Israel;Enrolment in secondary education, both sexes (number);SE.SEC.ENRL;629372.0;649597.0;657804.0;672920.0;671049.0;667835.0;673005.0;679666.0;684478.0;686777.0;693877.0;708340.0;719916.0;733102.0;751930.0
Israel;Enrolment in secondary education, private institutions, both sexes (number);UIS.E.23.PR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74494.0;85893.0;82190.0;85659.0
Israel;Enrolment in secondary education, public institutions, both sexes (number);UIS.E.23.PU;629372.0;649597.0;657804.0;672920.0;671049.0;667835.0;673005.0;679666.0;684478.0;686777.0;693877.0;633846.0;634023.0;650912.0;666271.0
Israel;Enrolment in tertiary education, all programmes, both sexes (number);SE.TER.ENRL;246806.0;255891.0;270979.0;299716.0;301326.0;301227.0;310937.0;310014.0;327108.0;325246.0;342707.0;360378.0;365665.0;379182.0;373581.0
Israel;Enrolment in tertiary education, ISCED 5 programmes, both sexes (number);UIS.E.5.B;49083.0;50288.0;58797.0;63094.0;59168.0;51029.0;53616.0;54456.0;58607.0;56867.0;63332.0;68127.0;65387.0;74572.0;63192.0
Israel;Enrolment in tertiary education, ISCED 8 programmes, both sexes (number);UIS.E.8;6307.0;6647.0;7020.0;7404.0;7944.0;8714.0;9315.0;9715.0;9972.0;10156.0;10272.0;10546.0;10590.0;10615.0;10655.0
Israel;Enrolment in upper secondary education, both sexes (number);UIS.E.3;330007.0;344397.0;350196.0;361281.0;356404.0;354394.0;355569.0;359264.0;362018.0;362176.0;366005.0;341406.0;343322.0;348578.0;358701.0
Israel;Enrolment in upper secondary education, private institutions, both sexes (number);UIS.E.3.PR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18237.0;24716.0;20236.0;21105.0
Israel;Enrolment in upper secondary education, public institutions, both sexes (number);UIS.E.3.PU;330007.0;344397.0;350196.0;361281.0;356404.0;354394.0;355569.0;359264.0;362018.0;362176.0;366005.0;323169.0;318606.0;328342.0;337596.0
Israel;Expenditure on education as % of total government expenditure (%);SE.XPD.TOTL.GB.ZS;0.0;12.918410301208501;12.935159683227502;12.799880027771001;12.8902902603149;12.8473901748657;12.7081298828125;13.091420173645;13.080229759216301;13.282600402832001;13.1441097259521;13.5033302307129;13.777979850769;13.979510307312;14.3597803115845
Israel;Illiterate population, 25-64 years, both sexes (number);UIS.ILLPOP.AG25T64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Internet users (per 100 people);IT.NET.USER.P2;13.43612191;20.87379;17.37862386;17.76459906;19.59339366;22.77048553;25.19404242;27.88107446;48.12806219;59.39;63.12;67.5;68.87387799;70.8;70.25031195
Israel;Labor force, total;SL.TLF.TOTL.IN;2669005.0;2768438.0;2834965.0;2860595.0;2931326.0;3010799.0;3085350.0;3170538.0;3261308.0;3326611.0;3411071.0;3494717.0;3542914.0;3641429.0;3713585.0
Israel;Literacy rate, population 25-64 years, both sexes (%);UIS.LR.AG25T64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Mortality rate, under-5 (per 1,000);SH.DYN.MORT;7.2;6.9;6.6;6.4;6.1;5.8;5.6;5.3;5.1;4.9;4.7;4.6;4.4;4.2;4.1
Israel;Population growth (annual %);SP.POP.GROW;2.54643388659354;2.64233191305756;2.35711729946802;2.0140583940472703;1.80551975888109;1.7676236415499398;1.76289766113006;1.7678058735818503;1.7761008691798001;1.7765791059698;2.39020733801215;1.82675240987847;1.84807786159597;1.8461513212671101;1.86605289478673
Israel;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Pupil-teacher ratio in lower secondary education (headcount basis);UIS.PTRHC.2;11.7402601242065;11.884269714355499;11.161390304565401;11.0026502609253;10.932009696960401;11.098400115966802;10.833250045776401;11.3012599945068;11.2121000289916;11.2357597351074;11.3317203521729;0.0;0.0;0.0;16.5721607208252
Israel;Pupil-teacher ratio in primary education (headcount basis);SE.PRM.ENRL.TC.ZS;13.222780227661099;13.570699691772498;13.4358396530151;13.3973398208618;13.192440032959;13.200719833374;13.0188398361206;13.346659660339402;13.141349792480499;13.025770187377901;13.0678100585938;13.0587701797485;12.502559661865199;0.0;12.1167697906494
Israel;Pupil-teacher ratio in tertiary education (headcount basis);UIS.PTRHC.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Teachers in lower secondary education, both sexes (number);UIS.T.2;25499.0;25681.0;27560.0;28324.0;28782.0;28242.0;29302.0;28351.0;28760.0;28890.0;28934.0;0.0;0.0;0.0;0.0
Israel;Teachers in primary education, both sexes (number);SE.PRM.TCHR;50090.0;49863.0;50982.0;51769.0;53222.0;54119.0;55458.0;55164.0;57666.0;59062.0;60155.0;61830.0;65705.0;0.0;70045.15625
Israel;Teachers in secondary education, both sexes (number);SE.SEC.TCHR;60503.0;61069.0;65973.0;67993.0;68241.0;68241.0;68079.0;67463.0;68058.0;69391.0;71062.0;0.0;0.0;0.0;0.0
Israel;Teachers in tertiary education programmes, both sexes (number);SE.TER.TCHR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Teachers in upper secondary education, both sexes (number);UIS.T.3;35004.0;35388.0;38413.0;39669.0;39459.0;39999.0;38777.0;39112.0;39298.0;40501.0;42128.0;0.0;0.0;0.0;0.0
Israel;Unemployment, female (% of female labor force);SL.UEM.TOTL.FE.ZS;11.5;11.1000003814697;12.0;12.6999998092651;13.8000001907349;13.8000001907349;11.6000003814697;11.0;9.80000019073486;7.900000095367429;9.19999980926514;8.0;6.900000095367429;7.0;6.199999809265139
Israel;Unemployment, male (% of male labor force);SL.UEM.TOTL.MA.ZS;10.8999996185303;11.1000003814697;11.6999998092651;13.0;13.3000001907349;12.3999996185303;11.1000003814697;10.3999996185303;9.0;7.599999904632571;9.80000019073486;8.89999961853027;7.300000190734861;6.800000190734861;6.199999809265139
Israel;Unemployment, total (% of total labor force);SL.UEM.TOTL.ZS;11.1999998092651;11.1000003814697;11.8000001907349;12.8999996185303;13.5;13.0;11.3000001907349;10.6999998092651;9.39999961853027;7.699999809265139;9.5;8.5;7.099999904632571;6.900000095367429;6.199999809265139
Israel;Youth illiterate population, 15-24 years, both sexes (number);UIS.LP.AG15T24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Israel;Youth literacy rate, population 15-24 years, both sexes (%);SE.ADT.1524.LT.ZS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;All staff compensation as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNS;0.0;81.2946319580078;80.7969665527344;80.9732208251953;79.71730041503909;77.6917266845703;78.7134094238281;82.9327774047852;81.3710479736328;80.8319396972656;78.1369705200195;79.6111297607422;79.7253875732422;78.2079772949219;0.0
Italy;All staff compensation as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNS;0.0;76.9116897583008;76.2206802368164;77.5979309082031;77.3966979980469;74.64935302734379;76.45716857910159;79.821189880371;78.1660079956055;78.9856033325195;76.8552322387695;79.3340835571289;78.5364074707031;80.0143127441406;78.6307067871094
Italy;All staff compensation as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNS;0.0;71.5770721435547;71.374267578125;70.8503189086914;72.9682083129883;71.5557403564453;71.8954772949219;75.9506530761719;74.13755798339841;74.668098449707;73.6020431518555;74.6648330688477;73.6995620727539;0.0;72.5200576782227
Italy;All staff compensation as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNS;0.0;78.9477767944335;77.4267807006835;77.1871032714844;81.00318908691409;76.3473434448242;76.41419982910159;80.8859786987305;79.599479675293;80.0281066894531;80.6369323730469;81.3703918457031;81.0871963500977;80.0133438110352;79.5382766723633
Italy;All staff compensation as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNS;0.0;56.07991027832029;52.659191131591705;52.6615409851074;52.148448944091705;59.2830581665039;59.586311340332;61.5653686523438;59.363399505615206;59.0165901184082;60.572750091552706;60.372730255127;58.1633796691895;0.0;53.581241607665994
Italy;All staff compensation as % of total expenditure in upper secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNS;0.0;77.34422302246091;74.9615097045898;74.29322814941409;81.837760925293;75.46217346191409;74.8816223144531;79.5459365844727;78.41815185546879;79.4819030761719;82.3439483642578;82.5385513305664;81.9969100952148;81.2845687866211;0.0
Italy;Capital expenditure as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNCAP;0.0;3.6484699249267596;4.04922008514404;3.8362500667572004;4.868080139160161;5.40641021728516;4.86874008178711;3.10959005355835;3.0490200519561803;3.93722009658813;4.06326007843018;3.50734996795654;2.76834011077881;2.7801799774169904;0.0
Italy;Capital expenditure as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNCAP;0.0;5.7880997657775906;5.80234003067017;5.53576993942261;6.63064002990723;7.766300201416019;6.42932987213135;4.86273002624512;4.77356004714966;5.14943981170654;4.6824197769164995;3.9348299503326403;3.43242001533508;3.55280995368958;0.0
Italy;Capital expenditure as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNCAP;0.0;7.99640989303589;7.6079401969909695;8.35902976989746;8.01657009124756;7.89619016647339;7.194139957427981;5.69184017181396;5.66311979293823;5.910109996795651;5.235599994659419;4.82101011276245;4.7395300865173295;0.0;0.0
Italy;Capital expenditure as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNCAP;0.0;5.03489017486572;4.88750982284546;5.87819004058838;6.17883014678955;6.21849012374878;5.8579797744751;3.96323990821838;3.41105008125305;4.16774988174438;3.3775699138641397;3.12668991088867;2.75366997718811;2.08748006820679;0.0
Italy;Capital expenditure as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNCAP;0.0;17.150520324707;16.9720096588135;16.6025295257568;13.3488101959229;11.229530334472699;10.644229888916;10.7307500839233;11.8527498245239;11.068169593811;8.97177028656006;8.289210319519041;9.08483028411865;0.0;0.0
Italy;Capital expenditure as % of total expenditure in upper-secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNCAP;0.0;5.9822101593017605;5.50071001052856;7.44247007369995;7.02952003479004;6.753180027008059;6.51737022399902;4.52211999893188;3.6524600982666002;4.3243899345397905;2.9093599319457994;2.8739299774169904;2.7438600063323997;1.59973001480103;0.0
Italy;Current expenditure other than staff compensation as % of total expenditure in lower secondary public institutions (%);UIS.XSPENDP.2.FDPUB.FNNONS;0.0;15.0569000244141;15.1538095474243;15.1905298233032;15.4146203994751;16.9018592834473;16.4178504943848;13.957630157470698;15.5799398422241;15.230830192565902;17.799770355224602;16.881519317627;17.5062694549561;19.0118408203125;0.0
Italy;Current expenditure other than staff compensation as % of total expenditure in primary public institutions (%);UIS.XSPENDP.1.FDPUB.FNNONS;0.0;17.3002109527588;17.976980209350604;16.8663005828857;15.972660064697301;17.5843505859375;17.1135005950928;15.316080093383801;17.060430526733402;15.864959716796902;18.462350845336896;16.7310905456543;18.031169891357397;16.4328708648682;0.0
Italy;Current expenditure other than staff compensation as % of total expenditure in public institutions (%);UIS.XSPENDP.FDPUB.FNNONS;0.0;20.4265193939209;21.0177898406982;20.788990020752;19.0152206420898;20.5480709075928;20.91037940979;18.357509613037102;20.1993293762207;19.4217796325684;21.1623592376709;20.51416015625;21.560909271240202;0.0;0.0
Italy;Current expenditure other than staff compensation as % of total expenditure in secondary public institutions (%);UIS.XSPENDP.23.FDPUB.FNNONS;0.0;16.0173301696777;17.685720443725604;16.934700012207;12.817979812622099;17.4341697692871;17.727819442749;15.1507902145386;16.989479064941403;15.804149627685499;15.9855003356934;15.5029201507568;16.1591300964355;17.899169921875;0.0
Italy;Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%);UIS.XSPENDP.56.FDPUB.FNNONS;0.0;26.7695808410645;30.368799209594698;30.7359294891357;34.5027389526367;29.487419128418;29.7694492340088;27.703870773315398;28.7838497161865;29.9152393341064;30.4554805755615;31.338060379028303;32.751781463623;0.0;0.0
Italy;Current expenditure other than staff compensation as % of total expenditure in upper secondary public institutions (%);UIS.XSPENDP.3.FDPUB.FNNONS;0.0;16.6735706329346;19.5377807617188;18.2642993927002;11.132719993591301;17.7846508026123;18.601009368896502;15.9319400787354;17.9293899536133;16.1937103271484;14.746680259704599;14.587519645690902;15.2592296600342;17.115699768066403;0.0
Italy;Elderly illiterate population, 65+ years, both sexes (number);UIS.LP.AG65;0.0;0.0;519222.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;405193.0;0.0;0.0
Italy;Elderly literacy rate, population 65+ years, both sexes (%);UIS.LR.AG65;0.0;0.0;95.06645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.72978;0.0;0.0
Italy;Enrolment in lower secondary education, both sexes (number);UIS.E.2;1822666.0;1813716.0;1816359.0;1830210.0;1837831.0;1805001.0;1792244.0;1764230.0;1730031.0;1727339.0;1758384.0;1777834.0;1787467.0;1792379.0;1813862.0
Italy;Enrolment in lower secondary education, private institutions, both sexes (number);UIS.E.2.PR;60350.0;62847.0;61026.0;62061.0;62997.0;64426.0;65403.0;65816.0;66627.0;69424.0;71604.0;73560.0;73827.0;73470.0;70352.0
Italy;Enrolment in lower secondary education, public institutions, both sexes (number);UIS.E.2.PU;1762316.0;1750869.0;1755333.0;1768149.0;1774834.0;1740575.0;1726841.0;1698414.0;1663404.0;1657915.0;1686780.0;1704274.0;1713640.0;1718909.0;1743510.0
Italy;Enrolment in primary education, both sexes (number);SE.PRM.ENRL;2875852.0;2836333.0;2810337.0;2789880.0;2778877.0;2768386.0;2771247.0;2790254.0;2820150.0;2830056.0;2819193.0;2822146.0;2827564.0;2818734.0;2860957.0
Italy;Enrolment in primary education, private institutions, both sexes (number);UIS.E.1.PR;200157.0;186110.0;197162.0;187411.0;189906.0;192734.0;193024.0;190327.0;196776.0;196226.0;194546.0;194475.0;195855.0;195074.0;191698.0
Italy;Enrolment in primary education, public institutions, both sexes (number);UIS.E.1.PU;2675695.0;2650223.0;2613175.0;2602469.0;2588971.0;2575652.0;2578223.0;2599927.0;2623374.0;2633830.0;2624647.0;2627671.0;2631709.0;2623660.0;2669259.0
Italy;Enrolment in secondary education, both sexes (number);SE.SEC.ENRL;4450012.0;4404331.0;4473362.0;4515802.0;4528300.0;4505699.0;4507408.0;4531571.0;4553163.0;4575124.0;4575921.0;4626426.0;4630305.0;4572722.0;4594302.0
Italy;Enrolment in secondary education, private institutions, both sexes (number);UIS.E.23.PR;262737.0;225086.0;240321.0;235704.0;226886.0;211334.0;209722.0;217724.0;228316.0;241689.0;322153.0;386720.0;394510.0;332117.0;323104.0
Italy;Enrolment in secondary education, public institutions, both sexes (number);UIS.E.23.PU;4187275.0;4179245.0;4233041.0;4280098.0;4301414.0;4294365.0;4297686.0;4313847.0;4324847.0;4333435.0;4253768.0;4239706.0;4235795.0;4240605.0;4271198.0
Italy;Enrolment in tertiary education, all programmes, both sexes (number);SE.TER.ENRL;1797241.0;1770002.0;1812325.0;1854200.0;1913352.0;1986497.0;2014998.0;2029023.0;2033642.0;2013856.0;2011713.0;1980399.0;1967569.0;1925930.0;1872693.0
Italy;Enrolment in tertiary education, ISCED 5 programmes, both sexes (number);UIS.E.5.B;30271.0;26938.0;43705.0;22887.0;20868.0;21933.0;21480.0;13911.0;10518.0;7825.0;6300.0;5005.0;4754.0;4263.0;2486.0
Italy;Enrolment in tertiary education, ISCED 8 programmes, both sexes (number);UIS.E.8;12369.0;13177.0;20966.0;25998.0;29939.0;37608.0;37520.0;38262.0;40119.0;39333.0;39399.0;38227.0;36313.0;34629.0;34928.0
Italy;Enrolment in upper secondary education, both sexes (number);UIS.E.3;2627346.0;2590615.0;2657003.0;2685592.0;2690469.0;2700698.0;2715164.0;2767341.0;2823132.0;2847785.0;2817537.0;2848592.0;2842838.0;2780343.0;2780440.0
Italy;Enrolment in upper secondary education, private institutions, both sexes (number);UIS.E.3.PR;202387.0;162239.0;179295.0;173643.0;163889.0;146908.0;144319.0;151908.0;161689.0;172265.0;250549.0;313160.0;320683.0;258647.0;252752.0
Italy;Enrolment in upper secondary education, public institutions, both sexes (number);UIS.E.3.PU;2424959.0;2428376.0;2477708.0;2511949.0;2526580.0;2553790.0;2570845.0;2615433.0;2661443.0;2675520.0;2566988.0;2535432.0;2522155.0;2521696.0;2527688.0
Italy;Expenditure on education as % of total government expenditure (%);SE.XPD.TOTL.GB.ZS;9.54946994781494;9.44847011566162;9.82544040679932;9.50514030456542;9.64083957672119;9.38801002502441;9.0137300491333;9.52719020843506;8.80193042755126;9.20516967773438;8.867170333862301;8.723950386047362;8.43229007720947;0.0;8.15977001190186
Italy;Illiterate population, 25-64 years, both sexes (number);UIS.ILLPOP.AG25T64;0.0;0.0;239039.6899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176733.6981;0.0;0.0
Italy;Internet users (per 100 people);IT.NET.USER.P2;14.37841019;23.11087424;27.22211698;28.04;29.04;33.24;35.0;37.99;40.79;44.53;48.83;53.68;54.3899983;55.82999799;58.4593
Italy;Labor force, total;SL.TLF.TOTL.IN;23302553.0;23334999.0;23456106.0;23716402.0;24027000.0;24561973.0;24402785.0;24440157.0;24417098.0;24732648.0;24516729.0;24451239.0;24438810.0;24962170.0;25064920.0
Italy;Literacy rate, population 25-64 years, both sexes (%);UIS.LR.AG25T64;0.0;0.0;99.2563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.46559;0.0;0.0
Italy;Mortality rate, under-5 (per 1,000);SH.DYN.MORT;5.9;5.6;5.3;5.1;4.8;4.6;4.5;4.3;4.2;4.1;4.1;4.0;3.9;3.8;3.7
Italy;Population growth (annual %);SP.POP.GROW;0.0168208444553697;0.045303631138613;0.0561676014374784;0.148916429490753;0.444507312655549;0.647182705470772;0.49138910750321396;0.30055968851778003;0.504933687397673;0.662469252941527;0.4556134495777321;0.30759122234095;0.171978290995717;0.269541239520996;1.1592511168095
Italy;Prevalence of HIV, total (% of population ages 15-49);SH.DYN.AIDS.ZS;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3
Italy;Pupil-teacher ratio in lower secondary education (headcount basis);UIS.PTRHC.2;10.277750015258801;10.3860502243041;9.925950050354;9.94219970703125;10.274559974670401;10.0726099014282;9.79689979553223;9.93126964569092;9.07009983062744;0.0;0.0;0.0;0.0;0.0;10.8362102508545
Italy;Pupil-teacher ratio in primary education (headcount basis);SE.PRM.ENRL.TC.ZS;11.3340301513672;10.9584102630615;10.6989097595215;10.590959548950199;10.827500343322802;10.616239547729501;10.4947204589844;10.554030418396;10.3259496688843;0.0;0.0;0.0;0.0;0.0;12.0342302322388
Italy;Pupil-teacher ratio in tertiary education (headcount basis);UIS.PTRHC.56;24.608280181884798;23.5745697021484;22.436710357666;23.0871696472168;21.9383392333984;21.597520828247102;21.351879119873;20.3727397918701;19.4754104614258;19.4984302520752;18.236240386962898;18.6620597839355;19.0162105560303;19.410509109497102;19.0273704528809
